Twitter,Date,Content
MorganStanley,2019-10-19,"Reports of progress on China-U.S. trade negotiations have led to market gains, but so far they seem unlikely to lead to much GDP growth. Learn more: https://t.co/DvdXOtbq5r"
MorganStanley,2019-10-19,"Whether you have a little or a lot to invest, you can take control of the impact of your portfolio through Morgan Stanley Impact Quotient. https://t.co/D9CgpfsUVQ https://t.co/HxEEG7rdiB"
MorganStanley,2019-10-18,"On today’s TOTM, Chief Cross Asset Strategist Andrew Sheets highlights the one market in which the currency, government bonds and equities may all be solid defensive plays. https://t.co/Zg9DdhExut"
MorganStanley,2019-10-18,"Morgan Stanley proudly recognizes #WearItPink Day in support of friends, family, colleagues and community members impacted by breast cancer. From New York to London, to Shanghai and Mumbai, we’re here for each other.  https://t.co/p8rMB4lWlR https://t.co/H5pgSMM57s"
MorganStanley,2019-10-18,Wealth Management’s National Diversity &amp; Inclusion Council came together to support LGBT+ youth in speaking out against bullying for #SpiritDay! https://t.co/1ja8ewhyRs https://t.co/p50O7mhfic
MorganStanley,2019-10-18,"After 6 years away, Suzanne Lindquist was ready to pick up her career in finance where she left off. Today, she's a Managing Director at our firm. Learn if the program that helped her is right for you: https://t.co/cgvRaLgGSI https://t.co/W3xfVV6ubA"
MorganStanley,2019-10-18,"Chief U.S. economist, Ellen Zentner, discusses the global economy and Fed policy on @CNBC Worldwide Exchange: https://t.co/nDBZu0WJg0"
MorganStanley,2019-10-17,"Today we’re celebrating Service Professionals at our firm! By onboarding clients with our digital tools, connecting clients with the full capabilities of our firm and serving as ambassadors for our offerings, they complement our efforts to provide a first-class experience. https://t.co/TwuBeBr8yk"
MorganStanley,2019-10-17,Congratulations to @lucideustech for winning the 2019 Morgan Stanley CTO Innovation Award. A special mention of the top four contenders @CelerixTech @eightfoldai @NetFoundry and @uniphore. Thank you to all the participants for giving us a day full of #bigideas. https://t.co/PvlvtXJNmL
MorganStanley,2019-10-17,"“Innovation is deeply embedded in Morgan Stanley’s DNA and today we look forward to engaging with the vibrant Indian tech start-up ecosystem” says Sigal Zarmi, Head of Transformation, welcoming the invited start-ups to our Asia CTO #Innovation Summit. https://t.co/UET6BzOgwb https://t.co/cUqtU1hi8G"
MorganStanley,2019-10-17,"$MS 3Q19 earnings: Investment Management net revenues increased 17%, delivering pre-tax income of $165 million, reflecting strong carried interest and higher fee revenues. https://t.co/qFu31aYsf2 4/4"
MorganStanley,2019-10-17,$MS 3Q19 earnings: Wealth Management delivered pre-tax income of $1.2 billion with a pre-tax margin of 28.4% on continued expense discipline. 3/4
MorganStanley,2019-10-17,"$MS 3Q19 earnings: Institutional Securities net revenues were $5 billion, delivering pre-tax income of $1.3 billion, reflecting strength across products, characterized by strong client engagement despite seasonality and volatile markets. 2/4"
MorganStanley,2019-10-17,At 8:00 a.m. ET: Morgan Stanley 3Q19 investor call with CEO James Gorman &amp; CFO Jonathan Pruzan. Webcast: https://t.co/IchXq9rPWv $MS https://t.co/WPaiNcwweW
MorganStanley,2019-10-17,"$MS 3Q 2019 earnings: Morgan Stanley reports net revenues of $10.0 billion and EPS of $1.27.  Release: 
https://t.co/vfweNj9c8k 1/4 https://t.co/t5oyegWacA"
MorganStanley,2019-10-16,"We're a few hours away from our 2nd Asia CTO #Innovation Summit 2019 in Mumbai, India. This year’s theme is Transformation and our Technology Business Development team has invited 20 #startups to showcase their #bigideas. Which will win this year? Stay tuned! https://t.co/XFxEOqqtQ4"
MorganStanley,2019-10-16,$MS reports its 3Q 2019 financial results on Thursday October 17th at approx. 7:30 a.m. ET. Conference call at 8:00 a.m. ET https://t.co/sgUCNjZqtK https://t.co/4zn6mK2H86
MorganStanley,2019-10-16,Applications for next year’s Multicultural Innovation Lab are open. Join a community of women and multicultural startup founders working to bring their companies to the next level. Apply now: https://t.co/yKJ00GSJaa https://t.co/GKqb6n1EL1
MorganStanley,2019-10-16,"Congratulations to  Katherine Wetmur, Clare Woodman and Mandy DeFilippo from our firm who have been named among the @FinancialNews Top 100 Most Influential Women in European Finance 2019. https://t.co/aPcIfdoSr2 #womenwholead #womeninfinance https://t.co/KSFaTxaltQ"
MorganStanley,2019-10-16,Where can you find high quality investments in the health care sector?  Marcus Watson from our International Equity Team shares his views https://t.co/Di904iuj0G https://t.co/itPAvMPaWo
MorganStanley,2019-10-15,"Fed policy may be approaching the point of “pushing on a string,” when lower rates have limited ability to spur the economy. Here’s why: https://t.co/zdJugPNQl1"
MorganStanley,2019-10-15,"As the end of the year approaches, you may be looking to give to charity. A donor advised fund allows you to donate in an easy, tax-advantaged way—without feeling rushed into a decision about which charities to support before year end. https://t.co/w3YfxLTch6"
MorganStanley,2019-10-15,How can innovative healthcare companies use science and technology to address health needs within communities? Marcus Watson answers https://t.co/lmalWItWBg https://t.co/UOjX7r30uj
MorganStanley,2019-10-14,#GHC19 was truly a celebration: both of the promise of technology and the accomplishments of women in our industry. Did we miss you this year? No worries! You can browse our amazing tech opportunities at https://t.co/GCCRE8uNUs #TopCos #WeWill https://t.co/FesmBmyADO
MorganStanley,2019-10-14,NEW EPISODE: Last week the U.S. and China came to a verbal agreement on several key trade issues. Is it enough to reverse the slowdown in the global economy? https://t.co/51sxCDlOfh https://t.co/Cl9CXCRpke
MorganStanley,2019-10-14,"""Cybercrime is the new organized crime,” says Rachel Wilson, Head of Cybersecurity for Morgan Stanley Wealth Management. Learn how we’re making this a priority for our firm in a #MorganStanleyMinute https://t.co/UVja56UrWt"
MorganStanley,2019-10-13,Do flying cars sound far fetched? Maybe not. The tech is evolving fast and the autonomous aircraft market could be readying for launch. #MSIdeas https://t.co/g0FSv8VyM4 https://t.co/nWpJM6r9F8
MorganStanley,2019-10-13,Happy 244th birthday to the @USNavy from Morgan Stanley and our #Veterans Employee Network! https://t.co/eE9cpdbgw9
MorganStanley,2019-10-12,"It’s never been easier to build a portfolio based on your values, thanks to the Morgan Stanley Impact Quotient tool. https://t.co/y9zJvfXs89 https://t.co/R0rTCjc6gA"
MorganStanley,2019-10-12,Investor confidence in the strength of U.S. large-cap growth stocks may fade in the coming weeks. See why diversification is key as odds of a U.S. recession increase: https://t.co/bamUWz4Je0
MorganStanley,2019-10-12,"We’re proud to sponsor this year’s #GlobalChessFestival, happening today in Budapest. Read the inspiring story of the event’s founder, Judit Polgar: https://t.co/TGxU9kz7Vq @ChessConnectsUs #ChessConnectsUs https://t.co/lqNZS34Uxo"
MorganStanley,2019-10-11,"Chief Cross-Asset Strategist Andrew Sheets says although the dollar has been steadily rallying this year, signs of weakness in the U.S. economy could change that narrative. https://t.co/DpOKZfH2Y3"
MorganStanley,2019-10-11,"Today is #NationalComingOutDay. We all bring different parts of ourselves to work, and we are focused on continuing to cultivate a workplace where LGBT+ employees can bring their full selves to work. #WeAreProud https://t.co/DT3TYw7eJM"
MorganStanley,2019-10-11,"What does a quantitative analyst do? As any quant will tell you, the answer can be complicated. Senior leaders and recent hires from our team met with @UCLA students for a brief introduction to this exciting field. Learn more: https://t.co/wbhryEA0bI https://t.co/JgJl9NX3Sz"
MorganStanley,2019-10-11,"Whether it’s through colleagues, friends, family members or personal experience, so many of us have been impacted by breast cancer. We're looking forward to having our community join us to #WearItPink on October 18 to raise awareness. #BreastCancerAwarenessMonth https://t.co/nIWmUVCSuT"
MorganStanley,2019-10-11,Do regulatory and technological change make environmental and social concerns even more important? Bruno Paulson explores https://t.co/xFnI2pWxFY https://t.co/BI1B2VOVeZ
MorganStanley,2019-10-11,"Andrew Slimmon, Head of our Applied Equity Advisors Team, shares his outlook on the equity markets. Listen here: https://t.co/qxYkThauOm https://t.co/fyKeKQNgvw"
MorganStanley,2019-10-11,"#TBT last year’s @QCon Shanghai when our tech leaders took to the stage to talk about how Agile and DevOps aren’t just for fintech startups. At this year’s event, attendees can learn about how we’re shaping the future of the financial services industry: https://t.co/AN9aTJcRo3 https://t.co/R3AQOmsRxi"
MorganStanley,2019-10-10,"Mental illness affects 1 in 5 adults in the US each year. Our firmwide recognition of #WorldMentalHealthDay included events planned in offices around the globe with experts and firm leadership, recommitting to fostering a positive and healthy environment. https://t.co/fOgpRGURLh https://t.co/cUctIUckT8"
MorganStanley,2019-10-10,Roughly 18% of investors say they very frequently review women and minority-led businesses. The Multicultural Innovation Lab is working to change that by providing mentors to diverse entrepreneurs. https://t.co/63iJkkplrS
MorganStanley,2019-10-10,Applications for next year’s Multicultural Innovation Lab are open. Apply now to join a community of women and multicultural startup founders working to bring their companies to the next level. https://t.co/XbOVtqARMp https://t.co/x9k5zDfgCR
MorganStanley,2019-10-10,"Devin's tip to anyone who wants to work in research at an investment bank? ""Don't get siloed into a specific role. Think outside the box and look for opportunities,"" says this Executive Director. https://t.co/Qx79JIYpQw"
MorganStanley,2019-10-10,"“We all have the same aspirations – to take control of our destiny and define our own brands – but in business, I also look at it like a team and together, you win.” – Sol Trujillo
 #HispanicHeritageMonth https://t.co/0qh1mqsL6E https://t.co/9ZqKhOmPDV"
MorganStanley,2019-10-09,How do you overcome the fear and anxiety of returning to work after 7 years away? Read how Ivy Vu had the chance to restart her career through Morgan Stanley's Return to Work program in Hong Kong: https://t.co/BROi382opu
MorganStanley,2019-10-09,"We’re pleased to have helped our client @Pepsico price its first ever green bond, a debt security that funds sustainability projects. Learn more about the green bond market: https://t.co/Pn922wyige https://t.co/jLT23Kzfzw"
MorganStanley,2019-10-09,"Hear what Head of U.S. Public Policy Michael Zezas says about this week's U.S.-China trade talks on today's Thoughts on the Market, a finalist for @Digiday’s top #podcast of 2019. https://t.co/mITw6fAXsP https://t.co/TcxYebcoYP"
MorganStanley,2019-10-09,Climate change risks extend beyond natural disasters. Learn more: https://t.co/95bMwQT9aF https://t.co/IK4YYgpDhl
MorganStanley,2019-10-08,"We’ve just been named one of @TheTimes Top 100 Graduate Employers. If you would like to start your career with us, join us for one of our Spring Insight Programmes. Applications are open now: https://t.co/fsnzJPwHOK https://t.co/RmNP9h5u91"
MorganStanley,2019-10-08,"Cybercrime is on the rise. How can you stay safe when you’re online? Read and follow our checklist of suggested safeguards. #CybersecurityMonth
https://t.co/bKRAmpe3Fm https://t.co/bQg0hSysvz"
